partid,child_edu_index,assigned,age,age_2,age_3,male,urban,risk_aversion,ind_found_b,education,literate,voc_training,numeracy_numcorrect_m,adl,wealthindex,savings_6mo_p99,cash4w_p99,loan_100k,loan_1mil,lowskill7da_zero,lowbus7da_zero,skilledtrade7da_zero,highskill7da_zero,acto7da_zero,aghours7da_zero,chores7da_zero,zero_hours,nonag_dummy,emplvoc,inschool,admin_cost_us,groupsize_est_e,grantsize_pp_US_est3,group_existed,group_age,ingroup_hetero,ingroup_dynamic,grp_leader,grp_chair,avgdisteduc,D_1,D_2,D_3,D_4,D_5,D_6,D_7,D_8,D_9,D_10,D_11,D_12,D_13
147004,.3092674,0,.289924,.084056,.0243698291,1,0,.186641,1,.23083,1,0,.6374,-.144853,.4373517,-.1100908,-.1464394,1,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,.9349568,-.2531508,0,0,0,0,-.1014712,-.1486688,-.0624894,1,.024434,-.0817838,.1129747,1,1,-.3064403,0,1,0,0,0,0,0,0,0,0,0,0,0
147005,.7989293,0,-.556549,.309747,-.1723897208,1,0,.186641,1,.400434,1,0,-.2630302,-.144853,.693758,-.1100908,-.1385643,0,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,.9349568,.1622926,0,0,0,0,-.1014712,-.1486688,-.0624894,1,.024434,-.0817838,.1129747,1,1,-.3064403,0,1,0,0,0,0,0,0,0,0,0,0,0
147009,1.085378,0,-.274392,.075291,-.020659161,0,0,-.0702973,1,1.07885,1,1,.6374,-.144853,1.531702,-.1100908,-.2566913,1,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.2657273,-.2531508,1,0,0,0,-.1014712,-.1486688,-.0624894,1,.024434,-.0817838,.1129747,1,0,-.3064403,0,1,0,0,0,0,0,0,0,0,0,0,0
147010,-.7011075,0,.195871,.038366,.0075147246,1,0,-.3703083,1,-.108378,1,0,-1.034827,-.144853,.3846351,-.1100908,.0976898,1,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,1.559313,-.2531508,0,0,0,0,-.1014712,-.1486688,-.0624894,1,.024434,-.0817838,.1129747,0,0,-.3064403,0,1,0,0,0,0,0,0,0,0,0,0,0
147010,.2399611,0,.195871,.038366,.0075147246,1,0,-.3703083,1,-.108378,1,0,-1.034827,-.144853,.3846351,-.1100908,.0976898,1,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,1.559313,-.2531508,0,0,0,0,-.1014712,-.1486688,-.0624894,1,.024434,-.0817838,.1129747,0,0,-.3064403,0,1,0,0,0,0,0,0,0,0,0,0,0
147010,-1.268599,0,.195871,.038366,.0075147246,1,0,-.3703083,1,-.108378,1,0,-1.034827,-.144853,.3846351,-.1100908,.0976898,1,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,1.559313,-.2531508,0,0,0,0,-.1014712,-.1486688,-.0624894,1,.024434,-.0817838,.1129747,0,0,-.3064403,0,1,0,0,0,0,0,0,0,0,0,0,0
147012,-.0128141,0,.289924,.084056,.0243698291,1,0,.4485681,1,.061226,0,0,-.520296,-.144853,.3132351,-.1100908,-.1976278,0,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.2657273,-.2531508,1,0,0,0,-.1014712,-.1486688,-.0624894,1,.024434,-.0817838,.1129747,1,0,-.3064403,0,1,0,0,0,0,0,0,0,0,0,0,0
147012,.575878,0,.289924,.084056,.0243698291,1,0,.4485681,1,.061226,0,0,-.520296,-.144853,.3132351,-.1100908,-.1976278,0,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.2657273,-.2531508,1,0,0,0,-.1014712,-.1486688,-.0624894,1,.024434,-.0817838,.1129747,1,0,-.3064403,0,1,0,0,0,0,0,0,0,0,0,0,0
147012,-.6064638,0,.289924,.084056,.0243698291,1,0,.4485681,1,.061226,0,0,-.520296,-.144853,.3132351,-.1100908,-.1976278,0,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.2657273,-.2531508,1,0,0,0,-.1014712,-.1486688,-.0624894,1,.024434,-.0817838,.1129747,1,0,-.3064403,0,1,0,0,0,0,0,0,0,0,0,0,0
148003,-.3190071,1,-.650602,.423283,-.2753888718,1,0,.4458614,1,-.108378,0,0,.2515013,-.144853,1.515688,-.1100908,-.2566913,0,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.2657273,-.2531508,1,0,0,0,.0574957,-.0045333,-.0665281,0,-.21592,-.8160684,.3151704,0,0,-.1068581,0,1,0,0,0,0,0,0,0,0,0,0,0
148012,-1.275762,1,.195871,.038366,.0075147246,0,0,.1321099,1,-.447585,1,0,-.2630302,-.144853,-.1428568,-.1100908,-.2488161,0,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,.7428473,.9931794,0,0,0,0,.0574957,-.0045333,-.0665281,0,-.21592,-.8160684,.3151704,1,0,-.1068581,0,1,0,0,0,0,0,0,0,0,0,0,0
148012,-.6064638,1,.195871,.038366,.0075147246,0,0,.1321099,1,-.447585,1,0,-.2630302,-.144853,-.1428568,-.1100908,-.2488161,0,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,.7428473,.9931794,0,0,0,0,.0574957,-.0045333,-.0665281,0,-.21592,-.8160684,.3151704,1,0,-.1068581,0,1,0,0,0,0,0,0,0,0,0,0,0
148012,-.5418477,1,.195871,.038366,.0075147246,0,0,.1321099,1,-.447585,1,0,-.2630302,-.144853,-.1428568,-.1100908,-.2488161,0,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,.7428473,.9931794,0,0,0,0,.0574957,-.0045333,-.0665281,0,-.21592,-.8160684,.3151704,1,0,-.1068581,0,1,0,0,0,0,0,0,0,0,0,0,0
148012,-.4904543,1,.195871,.038366,.0075147246,0,0,.1321099,1,-.447585,1,0,-.2630302,-.144853,-.1428568,-.1100908,-.2488161,0,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,.7428473,.9931794,0,0,0,0,.0574957,-.0045333,-.0665281,0,-.21592,-.8160684,.3151704,1,0,-.1068581,0,1,0,0,0,0,0,0,0,0,0,0,0
148018,-1.046412,1,-.744655,.554511,-.4129189661,0,0,.4485681,1,-.277981,1,0,-.1343973,.091342,.0337955,-.1100908,-.2448786,1,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,.166519,2.23951,0,0,0,0,.0574957,-.0045333,-.0665281,0,-.21592,-.8160684,.3151704,0,0,-.1068581,0,1,0,0,0,0,0,0,0,0,0,0,0
148018,-.8120232,1,-.744655,.554511,-.4129189661,0,0,.4485681,1,-.277981,1,0,-.1343973,.091342,.0337955,-.1100908,-.2448786,1,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,.166519,2.23951,0,0,0,0,.0574957,-.0045333,-.0665281,0,-.21592,-.8160684,.3151704,0,0,-.1068581,0,1,0,0,0,0,0,0,0,0,0,0,0
148018,-1.098472,1,-.744655,.554511,-.4129189661,0,0,.4485681,1,-.277981,1,0,-.1343973,.091342,.0337955,-.1100908,-.2448786,1,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,.166519,2.23951,0,0,0,0,.0574957,-.0045333,-.0665281,0,-.21592,-.8160684,.3151704,0,0,-.1068581,0,1,0,0,0,0,0,0,0,0,0,0,0
148020,-1.290176,1,-.556549,.309747,-.1723897208,1,0,.4458614,1,-.108378,1,0,.1228684,-.144853,.3712773,-.1100908,.1370655,1,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,1.751422,-.2531508,0,0,0,0,.0574957,-.0045333,-.0665281,0,-.21592,-.8160684,.3151704,0,0,-.1068581,0,1,0,0,0,0,0,0,0,0,0,0,0
149015,-1.290176,1,-.556549,.309747,-.1723897208,1,0,.4458614,1,.400434,1,1,-.2630302,-.144853,.0389127,-.1100908,-.1976278,0,0,-.0967723,-.1736387,2.997991,-.0593133,-.0900536,.166519,-.2531508,0,1,1,0,.0505235,1.112517,-.4960087,1,.024434,-.1020623,-.2456093,0,0,-.35673,0,1,0,0,0,0,0,0,0,0,0,0,0
149015,-.3190071,1,-.556549,.309747,-.1723897208,1,0,.4458614,1,.400434,1,1,-.2630302,-.144853,.0389127,-.1100908,-.1976278,0,0,-.0967723,-.1736387,2.997991,-.0593133,-.0900536,.166519,-.2531508,0,1,1,0,.0505235,1.112517,-.4960087,1,.024434,-.1020623,-.2456093,0,0,-.35673,0,1,0,0,0,0,0,0,0,0,0,0,0
149015,-.7011075,1,-.556549,.309747,-.1723897208,1,0,.4458614,1,.400434,1,1,-.2630302,-.144853,.0389127,-.1100908,-.1976278,0,0,-.0967723,-.1736387,2.997991,-.0593133,-.0900536,.166519,-.2531508,0,1,1,0,.0505235,1.112517,-.4960087,1,.024434,-.1020623,-.2456093,0,0,-.35673,0,1,0,0,0,0,0,0,0,0,0,0,0
149017,-.6064638,1,.007766,.00006,4.68404e-07,1,0,.4220025,1,.23083,1,0,-.0057645,-.144853,.1740633,-.1100908,-.213378,0,0,-.0967723,2.778525,-.1026754,-.0593133,-.0900536,1.079039,-.2531508,0,1,0,0,.0505235,1.112517,-.4960087,1,.024434,-.1020623,-.2456093,0,0,-.35673,0,1,0,0,0,0,0,0,0,0,0,0,0
149017,-.3571005,1,.007766,.00006,4.68404e-07,1,0,.4220025,1,.23083,1,0,-.0057645,-.144853,.1740633,-.1100908,-.213378,0,0,-.0967723,2.778525,-.1026754,-.0593133,-.0900536,1.079039,-.2531508,0,1,0,0,.0505235,1.112517,-.4960087,1,.024434,-.1020623,-.2456093,0,0,-.35673,0,1,0,0,0,0,0,0,0,0,0,0,0
149017,.2399611,1,.007766,.00006,4.68404e-07,1,0,.4220025,1,.23083,1,0,-.0057645,-.144853,.1740633,-.1100908,-.213378,0,0,-.0967723,2.778525,-.1026754,-.0593133,-.0900536,1.079039,-.2531508,0,1,0,0,.0505235,1.112517,-.4960087,1,.024434,-.1020623,-.2456093,0,0,-.35673,0,1,0,0,0,0,0,0,0,0,0,0,0
149020,-1.773091,1,.572082,.327278,.1872296132,1,0,.4316363,1,.909245,1,0,.1228684,.091342,.3126715,-.1100908,-.1976278,1,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.2657273,-.2531508,1,0,0,0,.0505235,1.112517,-.4960087,1,.024434,-.1020623,-.2456093,0,0,-.35673,0,1,0,0,0,0,0,0,0,0,0,0,0
149020,.6150785,1,.572082,.327278,.1872296132,1,0,.4316363,1,.909245,1,0,.1228684,.091342,.3126715,-.1100908,-.1976278,1,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.2657273,-.2531508,1,0,0,0,.0505235,1.112517,-.4960087,1,.024434,-.1020623,-.2456093,0,0,-.35673,0,1,0,0,0,0,0,0,0,0,0,0,0
149020,-.3571005,1,.572082,.327278,.1872296132,1,0,.4316363,1,.909245,1,0,.1228684,.091342,.3126715,-.1100908,-.1976278,1,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.2657273,-.2531508,1,0,0,0,.0505235,1.112517,-.4960087,1,.024434,-.1020623,-.2456093,0,0,-.35673,0,1,0,0,0,0,0,0,0,0,0,0,0
149020,-1.275762,1,.572082,.327278,.1872296132,1,0,.4316363,1,.909245,1,0,.1228684,.091342,.3126715,-.1100908,-.1976278,1,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.2657273,-.2531508,1,0,0,0,.0505235,1.112517,-.4960087,1,.024434,-.1020623,-.2456093,0,0,-.35673,0,1,0,0,0,0,0,0,0,0,0,0,0
149020,-.8120232,1,.572082,.327278,.1872296132,1,0,.4316363,1,.909245,1,0,.1228684,.091342,.3126715,-.1100908,-.1976278,1,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.2657273,-.2531508,1,0,0,0,.0505235,1.112517,-.4960087,1,.024434,-.1020623,-.2456093,0,0,-.35673,0,1,0,0,0,0,0,0,0,0,0,0,0
149026,1.387023,1,-.086286,.007445,-.0006424327,1,0,.7077885,1,-.108378,1,0,-.3916631,-.144853,-.4685434,-.1100908,-.240941,0,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.0736179,-.2531508,0,0,0,0,.0505235,1.112517,-.4960087,1,.024434,-.1020623,-.2456093,0,0,-.35673,0,1,0,0,0,0,0,0,0,0,0,0,0
150001,-.6064638,0,-.180339,.032522,-.0058650181,1,0,.7077885,1,.061226,1,0,-.0057645,-.144853,-.0119867,-.1100908,-.0991886,0,0,-.0967723,-.1736387,.4786996,-.0593133,-.0900536,-.2657273,.0584317,0,1,1,0,.0505235,-.2928043,.1582871,1,-.21592,-.2038558,-.0367911,0,0,-.3330643,0,1,0,0,0,0,0,0,0,0,0,0,0
150004,-.5418477,0,.007766,.00006,4.68404e-07,1,0,.186641,1,.23083,1,0,-.1343973,-.144853,.5583532,-.1100908,-.1110013,0,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,.7428473,-.2531508,0,0,0,0,.0505235,-.2928043,.1582871,1,-.21592,-.2038558,-.0367911,1,1,-.3330643,0,1,0,0,0,0,0,0,0,0,0,0,0
150004,-.8120232,0,.007766,.00006,4.68404e-07,1,0,.186641,1,.23083,1,0,-.1343973,-.144853,.5583532,-.1100908,-.1110013,0,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,.7428473,-.2531508,0,0,0,0,.0505235,-.2928043,.1582871,1,-.21592,-.2038558,-.0367911,1,1,-.3330643,0,1,0,0,0,0,0,0,0,0,0,0,0
150010,.6150785,0,-.368444,.135751,-.050016742,1,0,.4485681,1,.570037,1,0,.6374,.091342,-.153715,-.1100908,-.2448786,1,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.2657273,-.2531508,1,0,0,0,.0505235,-.2928043,.1582871,1,-.21592,-.2038558,-.0367911,0,0,-.3330643,0,1,0,0,0,0,0,0,0,0,0,0,0
150013,-.6064638,0,-.556549,.309747,-.1723897208,1,0,-.0968629,1,.570037,1,0,1.280564,-.144853,.8379266,-.1100908,-.2566913,0,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,1.211114,.1474553,0,0,0,0,.0505235,-.2928043,.1582871,1,-.21592,-.2038558,-.0367911,1,0,-.3330643,0,1,0,0,0,0,0,0,0,0,0,0,0
150013,-.6064638,0,-.556549,.309747,-.1723897208,1,0,-.0968629,1,.570037,1,0,1.280564,-.144853,.8379266,-.1100908,-.2566913,0,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,1.211114,.1474553,0,0,0,0,.0505235,-.2928043,.1582871,1,-.21592,-.2038558,-.0367911,1,0,-.3330643,0,1,0,0,0,0,0,0,0,0,0,0,0
151009,.3092674,1,.195871,.038366,.0075147246,1,0,.7077885,1,.570037,1,0,.7660328,-.144853,.1090498,-.1100908,-.1779399,0,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.2657273,.1919671,1,0,0,0,-.1965724,.7161443,-.4886769,0,-.21592,-.5159593,.2151763,1,1,.2080947,0,1,0,0,0,0,0,0,0,0,0,0,0
151009,-.0128141,1,.195871,.038366,.0075147246,1,0,.7077885,1,.570037,1,0,.7660328,-.144853,.1090498,-.1100908,-.1779399,0,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.2657273,.1919671,1,0,0,0,-.1965724,.7161443,-.4886769,0,-.21592,-.5159593,.2151763,1,1,.2080947,0,1,0,0,0,0,0,0,0,0,0,0,0
151019,.3708757,1,.007766,.00006,4.68404e-07,0,0,.7077885,1,-.277981,1,0,-.0057645,-.144853,.4271412,-.1100908,-.1976278,0,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,1.463258,1.200901,0,0,1,0,-.1965724,.7161443,-.4886769,0,-.21592,-.5159593,.2151763,0,0,.2080947,0,1,0,0,0,0,0,0,0,0,0,0,0
151019,.9502757,1,.007766,.00006,4.68404e-07,0,0,.7077885,1,-.277981,1,0,-.0057645,-.144853,.4271412,-.1100908,-.1976278,0,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,1.463258,1.200901,0,0,1,0,-.1965724,.7161443,-.4886769,0,-.21592,-.5159593,.2151763,0,0,.2080947,0,1,0,0,0,0,0,0,0,0,0,0,0
151026,.9502757,1,.101819,.010367,.0010555617,1,0,-.1160768,1,-.108378,1,1,-.0057645,-.144853,-.0315535,.0972731,.0780019,0,0,-.0967723,.6364062,-.1026754,-.0593133,-.0900536,-.0736179,-.2531508,0,1,1,0,-.1965724,.7161443,-.4886769,0,-.21592,-.5159593,.2151763,0,0,.2080947,0,1,0,0,0,0,0,0,0,0,0,0,0
151026,-.0128141,1,.101819,.010367,.0010555617,1,0,-.1160768,1,-.108378,1,1,-.0057645,-.144853,-.0315535,.0972731,.0780019,0,0,-.0967723,.6364062,-.1026754,-.0593133,-.0900536,-.0736179,-.2531508,0,1,1,0,-.1965724,.7161443,-.4886769,0,-.21592,-.5159593,.2151763,0,0,.2080947,0,1,0,0,0,0,0,0,0,0,0,0,0
151026,.1366772,1,.101819,.010367,.0010555617,1,0,-.1160768,1,-.108378,1,1,-.0057645,-.144853,-.0315535,.0972731,.0780019,0,0,-.0967723,.6364062,-.1026754,-.0593133,-.0900536,-.0736179,-.2531508,0,1,1,0,-.1965724,.7161443,-.4886769,0,-.21592,-.5159593,.2151763,0,0,.2080947,0,1,0,0,0,0,0,0,0,0,0,0,0
151026,.4257295,1,.101819,.010367,.0010555617,1,0,-.1160768,1,-.108378,1,1,-.0057645,-.144853,-.0315535,.0972731,.0780019,0,0,-.0967723,.6364062,-.1026754,-.0593133,-.0900536,-.0736179,-.2531508,0,1,1,0,-.1965724,.7161443,-.4886769,0,-.21592,-.5159593,.2151763,0,0,.2080947,0,1,0,0,0,0,0,0,0,0,0,0,0
151026,1.442859,1,.101819,.010367,.0010555617,1,0,-.1160768,1,-.108378,1,1,-.0057645,-.144853,-.0315535,.0972731,.0780019,0,0,-.0967723,.6364062,-.1026754,-.0593133,-.0900536,-.0736179,-.2531508,0,1,1,0,-.1965724,.7161443,-.4886769,0,-.21592,-.5159593,.2151763,0,0,.2080947,0,1,0,0,0,0,0,0,0,0,0,0,0
152003,.3092674,1,-.744655,.554511,-.4129189661,1,0,.186641,1,-.108378,1,1,1.023299,-.144853,.5118054,-.1100908,-.2251907,0,1,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.2657273,-.2531508,1,0,0,0,.559496,.7161443,-.1934816,1,-.21592,.8260912,-.2799286,0,0,-.1023231,0,1,0,0,0,0,0,0,0,0,0,0,0
152003,-.1651159,1,-.744655,.554511,-.4129189661,1,0,.186641,1,-.108378,1,1,1.023299,-.144853,.5118054,-.1100908,-.2251907,0,1,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.2657273,-.2531508,1,0,0,0,.559496,.7161443,-.1934816,1,-.21592,.8260912,-.2799286,0,0,-.1023231,0,1,0,0,0,0,0,0,0,0,0,0,0
152003,.3092674,1,-.744655,.554511,-.4129189661,1,0,.186641,1,-.108378,1,1,1.023299,-.144853,.5118054,-.1100908,-.2251907,0,1,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.2657273,-.2531508,1,0,0,0,.559496,.7161443,-.1934816,1,-.21592,.8260912,-.2799286,0,0,-.1023231,0,1,0,0,0,0,0,0,0,0,0,0,0
152003,.9502757,1,-.744655,.554511,-.4129189661,1,0,.186641,1,-.108378,1,1,1.023299,-.144853,.5118054,-.1100908,-.2251907,0,1,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.2657273,-.2531508,1,0,0,0,.559496,.7161443,-.1934816,1,-.21592,.8260912,-.2799286,0,0,-.1023231,0,1,0,0,0,0,0,0,0,0,0,0,0
152003,.607631,1,-.744655,.554511,-.4129189661,1,0,.186641,1,-.108378,1,1,1.023299,-.144853,.5118054,-.1100908,-.2251907,0,1,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.2657273,-.2531508,1,0,0,0,.559496,.7161443,-.1934816,1,-.21592,.8260912,-.2799286,0,0,-.1023231,0,1,0,0,0,0,0,0,0,0,0,0,0
152005,-.2352672,1,-.086286,.007445,-.0006424327,1,0,.4485681,1,-.617189,0,0,-.2630302,-.144853,-.475889,-.1100908,-.2370034,1,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.2657273,-.2531508,1,0,0,0,.559496,.7161443,-.1934816,1,-.21592,.8260912,-.2799286,0,0,-.1023231,0,1,0,0,0,0,0,0,0,0,0,0,0
152005,1.867015,1,-.086286,.007445,-.0006424327,1,0,.4485681,1,-.617189,0,0,-.2630302,-.144853,-.475889,-.1100908,-.2370034,1,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.2657273,-.2531508,1,0,0,0,.559496,.7161443,-.1934816,1,-.21592,.8260912,-.2799286,0,0,-.1023231,0,1,0,0,0,0,0,0,0,0,0,0,0
152005,.3092674,1,-.086286,.007445,-.0006424327,1,0,.4485681,1,-.617189,0,0,-.2630302,-.144853,-.475889,-.1100908,-.2370034,1,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.2657273,-.2531508,1,0,0,0,.559496,.7161443,-.1934816,1,-.21592,.8260912,-.2799286,0,0,-.1023231,0,1,0,0,0,0,0,0,0,0,0,0,0
152012,.1366772,1,-.838707,.70343,-.5899718803,1,0,.1627822,1,.23083,1,1,-.2630302,-.144853,.8204545,-.1100908,.0189384,0,0,-.0967723,.2583853,-.1026754,-.0593133,-.0900536,1.439244,-.2531508,0,0,0,0,.559496,.7161443,-.1934816,1,-.21592,.8260912,-.2799286,0,0,-.1023231,0,1,0,0,0,0,0,0,0,0,0,0,0
152013,1.387023,1,.195871,.038366,.0075147246,1,0,.4082621,1,.570037,1,1,-.1343973,-.144853,-.0388248,.7193649,-.1779399,1,1,-.0967723,.1863813,-.1026754,-.0593133,-.0900536,-.2657273,.3700143,0,1,1,0,.559496,.7161443,-.1934816,1,-.21592,.8260912,-.2799286,0,0,-.1023231,0,1,0,0,0,0,0,0,0,0,0,0,0
153007,.6150785,0,-1.02681,1.05434,-1.082613675,1,1,-.4526742,1,-.108378,1,1,.7660328,-.144853,.2809968,-.1059436,-.2370034,1,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.2657273,-.2531508,1,0,0,0,-.0191988,.5720087,-.3740542,1,1.22621,-.0492754,-.0645064,0,0,-.35673,0,1,0,0,0,0,0,0,0,0,0,0,0
153010,.1366772,0,-.368444,.135751,-.050016742,1,1,.186641,1,-.108378,1,0,-.1343973,.091342,-.0817318,-.1100908,-.1582521,1,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.2657273,-.2531508,1,0,0,0,-.0191988,.5720087,-.3740542,1,1.22621,-.0492754,-.0645064,0,0,-.35673,0,1,0,0,0,0,0,0,0,0,0,0,0
153010,1.387023,0,-.368444,.135751,-.050016742,1,1,.186641,1,-.108378,1,0,-.1343973,.091342,-.0817318,-.1100908,-.1582521,1,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.2657273,-.2531508,1,0,0,0,-.0191988,.5720087,-.3740542,1,1.22621,-.0492754,-.0645064,0,0,-.35673,0,1,0,0,0,0,0,0,0,0,0,0,0
153018,1.549327,0,-.086286,.007445,-.0006424327,1,1,.4458614,1,-.447585,1,0,.5087671,-.144853,.6399102,.7193649,-.0598129,0,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.2657273,-.2531508,1,0,1,0,-.0191988,.5720087,-.3740542,1,1.22621,-.0492754,-.0645064,1,1,-.35673,0,1,0,0,0,0,0,0,0,0,0,0,0
153018,.575878,0,-.086286,.007445,-.0006424327,1,1,.4458614,1,-.447585,1,0,.5087671,-.144853,.6399102,.7193649,-.0598129,0,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.2657273,-.2531508,1,0,1,0,-.0191988,.5720087,-.3740542,1,1.22621,-.0492754,-.0645064,1,1,-.35673,0,1,0,0,0,0,0,0,0,0,0,0,0
